Cust_id,Age,Gender,Employment Category,Income,Avg. Yearly Balance_k,Avg Yearly ATM Withdrawals,Avg. Foreign Card Payments,Avg. Digital Payments,Fixed Deposits
16442,41-60,Female,Civil/Public Servant,Greater than 1 million,3211,38,34,59,1
16443,41-60,Female,Civil/Public Servant,"251,000 - 500,000",444,59,9,21,0
16444,41-60,Female,Civil/Public Servant,Greater than 1 million,2752,30,23,65,0
16445,41-60,Female,Civil/Public Servant,"251,000 - 500,000",727,51,14,14,1
16446,41-60,Female,Civil/Public Servant,Greater than 1 million,4557,19,26,61,1
16447,41-60,Female,Civil/Public Servant,Greater than 1 million,2873,30,26,29,0
16448,31-35,Male,Civil/Public Servant,"501,000 - 1 Million",1169,50,19,49,1
16449,31-35,Male,Civil/Public Servant,Greater than 1 million,4301,47,24,70,1
16452,36-40,Male,Civil/Public Servant,"251,000 - 500,000",394,61,15,30,0
16453,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",924,55,20,31,1
16454,36-40,Male,Civil/Public Servant,Greater than 1 million,4605,21,20,47,1
16457,36-40,Male,Civil/Public Servant,"251,000 - 500,000",628,64,9,35,1
16458,36-40,Male,Civil/Public Servant,Greater than 1 million,3815,32,23,51,1
16459,41-60,Male,Civil/Public Servant,Greater than 1 million,3278,96,26,28,1
16460,41-60,Male,Civil/Public Servant,Greater than 1 million,4288,40,23,13,1
16461,36-40,Male,Civil/Public Servant,Greater than 1 million,4012,26,28,12,1
16462,36-40,Male,Civil/Public Servant,Greater than 1 million,4701,20,27,68,1
16463,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",1214,48,21,50,0
16464,36-40,Male,Civil/Public Servant,"101,000 - 250,000",363,71,2,16,0
16465,31-35,Male,Civil/Public Servant,Greater than 1 million,4243,32,22,49,1
16466,31-35,Male,Civil/Public Servant,Greater than 1 million,4992,44,32,66,1
16467,31-35,Male,Civil/Public Servant,Greater than 1 million,4184,89,23,7,1
16468,31-35,Male,Civil/Public Servant,Greater than 1 million,2831,36,35,47,1
16469,31-35,Male,Civil/Public Servant,Greater than 1 million,1840,20,22,37,1
16470,21-30,Female,Civil/Public Servant,Greater than 1 million,3761,35,31,67,1
16471,31-35,Male,Civil/Public Servant,Greater than 1 million,2103,57,30,45,1
16472,41-60,Male,Civil/Public Servant,Greater than 1 million,2854,26,31,29,1
16473,41-60,Male,Private Sector Employee,Greater than 1 million,2457,41,25,8,1
16474,41-60,Male,Private Sector Employee,"501,000 - 1 Million",1065,77,17,40,0
16475,41-60,Male,Private Sector Employee,Greater than 1 million,1902,27,31,47,1
16476,41-60,Male,Private Sector Employee,Greater than 1 million,2778,4,26,63,1
16477,31-35,Male,Student,Greater than 1 million,2879,41,35,45,1
16478,21-30,Male,Student,Greater than 1 million,1930,29,27,53,1
16479,21-30,Male,Student,Greater than 1 million,3205,12,22,50,1
16480,21-30,Male,Student,Greater than 1 million,4159,0,24,53,0
16481,21-30,Male,Student,Greater than 1 million,1723,20,24,52,1
16482,21-30,Male,Student,Greater than 1 million,4347,82,23,65,1
16483,21-30,Male,Student,Greater than 1 million,3324,25,20,52,1
16485,31-35,Male,Civil/Public Servant,Greater than 1 million,3929,42,35,58,1
16486,41-60,Female,Civil/Public Servant,Greater than 1 million,4990,34,34,63,1
16488,31-35,Female,Civil/Public Servant,"251,000 - 500,000",691,51,11,18,1
16489,31-35,Female,Civil/Public Servant,Greater than 1 million,3882,32,26,55,1
16490,Above 60,Female,Retired,Greater than 1 million,4268,23,23,50,1
16491,Above 60,Female,Retired,Greater than 1 million,2463,42,25,24,1
16492,41-60,Male,Civil/Public Servant,Greater than 1 million,3618,50,24,69,1
16493,21-30,Male,Student,"501,000 - 1 Million",1053,43,20,50,1
16494,21-30,Male,Student,"251,000 - 500,000",562,74,8,18,0
16495,21-30,Male,Student,"101,000 - 250,000",220,75,5,18,0
16496,21-30,Female,Self Employed,"50,000 - 100,000",197,84,1,5,0
16497,21-30,Female,Self Employed,"501,000 - 1 Million",913,52,21,43,1
16498,21-30,Female,Self Employed,Greater than 1 million,2178,32,20,47,1
16499,21-30,Male,Student,Greater than 1 million,3618,27,34,62,1
16500,36-40,Male,Civil/Public Servant,Greater than 1 million,4276,58,33,1,1
16501,36-40,Male,Civil/Public Servant,Greater than 1 million,1887,39,32,40,1
16502,36-40,Male,Civil/Public Servant,"501,000 - 1 Million",1418,48,21,39,1
16503,36-40,Male,Civil/Public Servant,"251,000 - 500,000",771,65,7,35,0
16504,31-35,Male,Civil/Public Servant,Greater than 1 million,1921,12,22,64,1
16505,31-35,Male,Civil/Public Servant,"501,000 - 1 Million",1067,41,17,32,1
16506,31-35,Male,Civil/Public Servant,Greater than 1 million,3354,42,26,53,1
16507,31-35,Male,Civil/Public Servant,Greater than 1 million,3011,34,32,70,1
16508,31-35,Male,Civil/Public Servant,Greater than 1 million,2693,38,35,66,1
16509,31-35,Male,Civil/Public Servant,Greater than 1 million,4893,37,28,50,1
16510,31-35,Male,Civil/Public Servant,"101,000 - 250,000",290,42,8,33,1
16511,31-35,Male,Civil/Public Servant,Greater than 1 million,3003,44,23,68,1
16512,36-40,Male,Civil/Public Servant,Greater than 1 million,3366,29,24,58,1
16513,36-40,Male,Civil/Public Servant,Greater than 1 million,4315,41,29,70,1
16515,41-60,Female,Civil/Public Servant,Greater than 1 million,1975,39,21,69,1
16516,18-20,Male,Student,Greater than 1 million,1970,31,28,64,1
16517,21-30,Male,Student,Greater than 1 million,2315,45,22,64,1
16518,41-60,Female,Civil/Public Servant,Greater than 1 million,2606,43,33,47,1
16519,41-60,Female,Civil/Public Servant,Greater than 1 million,4960,31,32,29,1
16520,18-20,Female,Student,"50,000 - 100,000",176,77,2,6,0
16521,18-20,Female,Student,Greater than 1 million,2652,25,25,64,1
16522,21-30,Male,Student,Greater than 1 million,2351,55,33,60,1
16523,21-30,Female,Student,Greater than 1 million,2001,28,20,62,1
16524,21-30,Female,Student,Greater than 1 million,2455,40,20,53,1
16525,21-30,Female,Student,Greater than 1 million,4975,32,31,47,1
16526,21-30,Male,Student,"101,000 - 250,000",322,63,4,10,0
16527,21-30,Male,Student,"501,000 - 1 Million",1366,47,24,31,1
16528,21-30,Male,Student,Greater than 1 million,2923,34,35,64,1
16529,21-30,Male,Student,"501,000 - 1 Million",1062,71,17,36,1
16530,21-30,Male,Student,Greater than 1 million,3094,38,34,61,1
16531,21-30,Male,Student,Greater than 1 million,2103,28,23,57,1
16532,21-30,Male,Student,"101,000 - 250,000",369,72,6,17,0
16533,21-30,Male,Student,Greater than 1 million,3033,21,28,57,1
16534,21-30,Male,Student,Greater than 1 million,4832,43,21,56,1
16536,18-20,Male,Student,Greater than 1 million,2191,36,22,11,1
16537,21-30,Male,Student,"501,000 - 1 Million",1532,53,22,59,1
16538,18-20,Male,Student,Greater than 1 million,4330,37,26,53,1
16539,31-35,Male,Self Employed,Greater than 1 million,2250,42,20,53,1
16540,21-30,Female,Student,"Below 50,000",77,81,0,1,0
16541,21-30,Female,Student,Greater than 1 million,3940,25,23,35,1
16542,31-35,Male,Student,"251,000 - 500,000",678,60,10,24,1
16543,21-30,Male,Student,Greater than 1 million,2098,68,29,56,0
16544,31-35,Female,Private Sector Employee,Greater than 1 million,4656,30,30,69,1
16545,31-35,Female,Private Sector Employee,Greater than 1 million,2186,1,21,60,1
16546,18-20,Male,Student,"501,000 - 1 Million",1300,48,12,48,0
16547,21-30,Male,Student,"251,000 - 500,000",708,58,9,27,0
16548,21-30,Male,Student,Greater than 1 million,3637,33,25,38,1
16549,21-30,Male,Student,"501,000 - 1 Million",1640,49,20,44,1
16552,31-35,Female,Private Sector Employee,"251,000 - 500,000",650,59,7,20,0
16553,31-35,Female,Private Sector Employee,"50,000 - 100,000",213,71,1,8,1
16554,18-20,Male,Student,Greater than 1 million,1779,41,25,60,1
16555,31-35,Male,Student,"251,000 - 500,000",614,80,12,29,1
16556,31-35,Male,Student,Greater than 1 million,4993,31,27,45,1
16557,21-30,Female,Self Employed,Greater than 1 million,4022,45,30,64,1
16558,21-30,Female,Self Employed,"50,000 - 100,000",93,46,2,5,1
16559,31-35,Male,Student,Greater than 1 million,3189,41,31,62,1
16560,18-20,Female,Student,Greater than 1 million,4942,45,30,55,1
16561,36-40,Female,Self Employed,Greater than 1 million,4418,44,35,43,0
16562,36-40,Female,Self Employed,Greater than 1 million,4718,42,26,45,1
16565,21-30,Female,Self Employed,"Below 50,000",15,98,0,2,0
16566,21-30,Female,Self Employed,"501,000 - 1 Million",1208,54,21,9,1
16567,18-20,Male,Student,Greater than 1 million,1874,21,23,58,1
16571,21-30,Male,Self Employed,"501,000 - 1 Million",1149,90,15,44,1
16572,21-30,Male,Self Employed,Greater than 1 million,4421,40,30,55,1
16573,36-40,Male,Private Sector Employee,Greater than 1 million,3428,2,25,54,1
16574,21-30,Female,Student,"Below 50,000",21,95,0,3,0
16575,21-30,Male,Student,"501,000 - 1 Million",1483,90,22,60,1
16576,41-60,Female,Civil/Public Servant,"251,000 - 500,000",491,30,12,21,0
16577,41-60,Female,Civil/Public Servant,"501,000 - 1 Million",1214,45,19,41,1
16578,41-60,Male,Civil/Public Servant,Greater than 1 million,4452,40,35,57,1
16579,41-60,Male,Civil/Public Servant,"101,000 - 250,000",372,67,3,11,1
16580,41-60,Male,Civil/Public Servant,"251,000 - 500,000",479,55,11,18,1
16581,21-30,Female,Student,Greater than 1 million,2176,33,27,59,1
16582,21-30,Female,Student,Greater than 1 million,2239,38,22,35,1
16583,41-60,Female,Civil/Public Servant,Greater than 1 million,2333,35,21,51,1
16585,21-30,Male,Student,Greater than 1 million,2766,34,28,60,1
16586,21-30,Male,Student,Greater than 1 million,2724,7,23,63,1
16587,41-60,Female,Self Employed,Greater than 1 million,3182,43,31,55,1
16588,36-40,Male,Civil/Public Servant,Greater than 1 million,3413,38,27,66,1
16589,36-40,Male,Civil/Public Servant,Greater than 1 million,4813,4,20,50,1
16590,36-40,Male,Civil/Public Servant,Greater than 1 million,4328,40,28,49,1
16591,21-30,Male,Student,"501,000 - 1 Million",1595,6,23,43,1
16592,21-30,Male,Student,Greater than 1 million,3912,100,29,60,1
16593,41-60,Male,Civil/Public Servant,"501,000 - 1 Million",1499,63,13,34,1
16594,41-60,Male,Civil/Public Servant,Greater than 1 million,1890,39,24,51,1
16595,41-60,Male,Civil/Public Servant,"251,000 - 500,000",594,64,12,27,1
16596,21-30,Male,Student,Greater than 1 million,2850,30,28,51,1
16597,21-30,Male,Student,Greater than 1 million,1919,68,27,54,1
16598,18-20,Female,Student,"251,000 - 500,000",402,20,6,29,1
16599,18-20,Female,Student,"501,000 - 1 Million",1544,47,12,43,1
16600,21-30,Female,Student,"251,000 - 500,000",404,57,7,35,1
16601,21-30,Female,Student,"501,000 - 1 Million",1183,60,14,46,1
16602,18-20,Female,Student,Greater than 1 million,2125,22,29,57,1
16603,18-20,Female,Student,Greater than 1 million,2044,36,35,67,1
16604,36-40,Male,Civil/Public Servant,Greater than 1 million,4181,1,20,40,1
16605,36-40,Male,Civil/Public Servant,Greater than 1 million,2126,37,27,51,0
16606,41-60,Female,Self Employed,Greater than 1 million,1710,75,22,12,1
16607,21-30,Female,Self Employed,Greater than 1 million,2221,37,35,64,1
16608,21-30,Female,Self Employed,"501,000 - 1 Million",1369,48,19,61,1
16609,41-60,Male,Private Sector Employee,"251,000 - 500,000",660,53,12,33,1
16610,41-60,Male,Private Sector Employee,Greater than 1 million,3086,34,30,57,0
16611,31-35,Male,Civil/Public Servant,Greater than 1 million,4525,20,33,25,1
16612,41-60,Female,Self Employed,"101,000 - 250,000",268,62,7,0,1
16613,41-60,Female,Self Employed,"50,000 - 100,000",98,85,2,4,0
16614,36-40,Female,Private Sector Employee,"Below 50,000",39,87,0,0,0
16615,18-20,Male,Student,Greater than 1 million,4770,24,30,52,1
16616,31-35,Male,Student,"101,000 - 250,000",277,99,7,18,1
16617,31-35,Male,Student,Greater than 1 million,4493,28,28,53,1
16618,Above 60,Male,Retired,"501,000 - 1 Million",1196,47,20,0,0
16619,Above 60,Male,Retired,Greater than 1 million,4721,16,33,62,1
16620,41-60,Male,Civil/Public Servant,Greater than 1 million,1738,23,20,58,1
16621,31-35,Male,Self Employed,Greater than 1 million,2833,39,26,65,1
16623,18-20,Male,Student,Greater than 1 million,4977,43,22,0,1
16624,Above 60,Male,Retired,Greater than 1 million,3925,29,26,69,1
16625,Above 60,Male,Retired,"501,000 - 1 Million",998,96,22,43,1
16626,21-30,Male,Student,Greater than 1 million,4232,36,25,58,1
16627,21-30,Male,Student,Greater than 1 million,2054,37,34,70,1
16628,21-30,Male,Student,"501,000 - 1 Million",952,55,17,35,0
16629,31-35,Male,Student,"251,000 - 500,000",662,50,14,27,0
16630,21-30,Female,Student,Greater than 1 million,3419,39,35,67,1
16631,21-30,Male,Student,"501,000 - 1 Million",1262,44,23,46,0
16632,21-30,Male,Student,Greater than 1 million,2642,66,31,45,1
16633,21-30,Male,Student,Greater than 1 million,4621,88,34,49,1
16636,41-60,Male,Civil/Public Servant,Greater than 1 million,2806,45,33,28,1
16637,41-60,Male,Civil/Public Servant,Greater than 1 million,4022,31,25,28,1
16639,21-30,Male,Student,Greater than 1 million,3390,75,22,48,1
16640,21-30,Male,Student,Greater than 1 million,4160,27,26,47,1
16641,21-30,Male,Student,Greater than 1 million,3905,30,29,60,1
16642,31-35,Female,Private Sector Employee,"501,000 - 1 Million",1359,51,21,38,1
16643,31-35,Female,Private Sector Employee,Greater than 1 million,1862,24,34,55,1
16645,21-30,Male,Student,Greater than 1 million,3287,39,30,61,1
16646,18-20,Male,Student,Greater than 1 million,2484,38,20,62,1
16647,18-20,Male,Student,"501,000 - 1 Million",1370,52,19,43,1
16648,18-20,Female,Student,"501,000 - 1 Million",1046,44,16,13,0
16649,36-40,Female,Civil/Public Servant,"101,000 - 250,000",264,40,3,13,0
16650,36-40,Female,Civil/Public Servant,"501,000 - 1 Million",1576,98,15,31,1
16651,36-40,Female,Civil/Public Servant,Greater than 1 million,2417,96,27,19,1
16652,36-40,Female,Civil/Public Servant,"251,000 - 500,000",557,53,9,62,1
16653,31-35,Male,Student,"501,000 - 1 Million",1434,48,12,50,0
16654,31-35,Male,Student,"501,000 - 1 Million",1272,46,16,37,1
16655,41-60,Male,Civil/Public Servant,"251,000 - 500,000",649,98,12,20,1
16656,41-60,Male,Civil/Public Servant,Greater than 1 million,4596,28,30,70,1
16657,41-60,Male,Civil/Public Servant,Greater than 1 million,3588,25,22,52,1
16658,41-60,Male,Civil/Public Servant,Greater than 1 million,3825,13,34,54,0
16659,31-35,Male,Self Employed,Greater than 1 million,1932,40,27,49,1
16660,21-30,Male,Civil/Public Servant,Greater than 1 million,4206,36,25,51,1
16661,21-30,Male,Student,Greater than 1 million,4997,42,26,67,1
16662,21-30,Male,Student,"251,000 - 500,000",847,65,13,27,0
16663,21-30,Male,Student,Greater than 1 million,2074,21,28,49,1
16664,21-30,Male,Student,Greater than 1 million,2434,20,33,65,1
16667,21-30,Male,Student,Greater than 1 million,4741,26,30,54,1
16668,21-30,Male,Student,Greater than 1 million,4662,28,24,54,0
16669,41-60,Male,Civil/Public Servant,Greater than 1 million,1880,25,25,60,1
16670,41-60,Male,Civil/Public Servant,"501,000 - 1 Million",1397,40,13,7,1
16671,41-60,Male,Civil/Public Servant,Greater than 1 million,3952,12,23,54,0
16672,36-40,Male,Self Employed,Greater than 1 million,4320,44,24,55,1
16673,21-30,Male,Student,"501,000 - 1 Million",1630,51,21,41,1
16674,21-30,Male,Student,Greater than 1 million,4052,35,28,64,1
16675,21-30,Male,Civil/Public Servant,Greater than 1 million,2710,20,20,62,1
16676,21-30,Male,Student,Greater than 1 million,4457,78,33,63,1
16677,21-30,Male,Student,Greater than 1 million,2537,41,26,64,1
16678,21-30,Male,Student,"251,000 - 500,000",452,63,14,21,0
16679,31-35,Male,Civil/Public Servant,Greater than 1 million,4908,37,34,57,1
16680,21-30,Male,Student,Greater than 1 million,4707,25,25,68,1
16681,36-40,Female,Self Employed,Greater than 1 million,2308,33,33,61,0
16682,36-40,Female,Self Employed,"501,000 - 1 Million",1449,51,20,49,0
16683,41-60,Female,Self Employed,Greater than 1 million,3368,28,23,47,1
16684,41-60,Female,Self Employed,"251,000 - 500,000",824,58,9,58,0
16685,41-60,Female,Self Employed,Greater than 1 million,4624,27,26,54,1
16686,Above 60,Male,Retired,Greater than 1 million,3396,39,34,54,1
16687,Above 60,Male,Retired,Greater than 1 million,2744,28,33,46,1
16688,Above 60,Male,Retired,"501,000 - 1 Million",1019,39,18,54,1
16689,Above 60,Male,Retired,Greater than 1 million,3227,72,35,34,1
16690,18-20,Male,Student,Greater than 1 million,4506,25,24,3,1
16691,41-60,Male,Civil/Public Servant,Greater than 1 million,4892,35,25,45,0
16692,18-20,Male,Student,Greater than 1 million,3326,36,29,45,1
16693,18-20,Male,Student,Greater than 1 million,3615,32,22,58,1
16694,18-20,Male,Student,Greater than 1 million,2932,44,21,44,1
16695,18-20,Male,Student,"251,000 - 500,000",461,56,11,0,1
16696,21-30,Female,Student,Greater than 1 million,3871,22,24,67,1
16697,21-30,Female,Student,Greater than 1 million,4462,37,27,4,1
16698,31-35,Male,Self Employed,Greater than 1 million,2448,31,35,68,1
16699,31-35,Male,Self Employed,Greater than 1 million,2828,30,20,32,1
16700,31-35,Male,Self Employed,Greater than 1 million,2902,14,33,62,1
16701,31-35,Female,Private Sector Employee,Greater than 1 million,4265,38,25,20,1
16702,41-60,Male,Civil/Public Servant,Greater than 1 million,2799,25,28,56,1
16703,18-20,Male,Student,"501,000 - 1 Million",1683,59,17,36,1
16704,21-30,Male,Student,"501,000 - 1 Million",1622,49,21,36,1
16705,21-30,Male,Student,Greater than 1 million,1868,29,22,59,1
16706,21-30,Female,Student,"251,000 - 500,000",611,56,7,30,1
16708,21-30,Male,Student,"501,000 - 1 Million",912,36,16,35,1
16709,21-30,Male,Student,"251,000 - 500,000",689,64,9,34,1
16710,21-30,Male,Student,"50,000 - 100,000",196,78,2,6,0
16712,41-60,Male,Civil/Public Servant,"501,000 - 1 Million",1159,55,24,1,1
16713,21-30,Male,Student,Greater than 1 million,3830,25,35,55,1
16714,41-60,Female,Civil/Public Servant,Greater than 1 million,2416,23,26,60,0
16715,41-60,Female,Civil/Public Servant,"251,000 - 500,000",645,62,10,19,1
16716,36-40,Female,Civil/Public Servant,Greater than 1 million,4765,92,28,51,1
16717,41-60,Male,Self Employed,Greater than 1 million,4768,37,21,66,1
16718,41-60,Male,Civil/Public Servant,Greater than 1 million,4735,42,21,68,1
16719,41-60,Male,Civil/Public Servant,"251,000 - 500,000",692,65,14,69,0
16720,21-30,Male,Student,"501,000 - 1 Million",1560,18,22,41,1
16721,41-60,Male,Civil/Public Servant,Greater than 1 million,2087,32,28,51,1
