Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C1169,40,20,26,82,1.1,36,34,Female,South
C1304,29,37,27,70,1.4,41,,Male,West
C1381,29,32,22,94,2.2,58,33,Male,East
C1521,26,29,34,86,2.3,60,,Male,West
C1529,18,32,31,68,2.8,69,,Male,North
C1575,28,35,14,57,1,33,38,Male,South
C1576,50,41,22,86,0.7,28,,Male,North
C1592,34,13,19,94,1.8,51,,Female,South
C1695,28,41,26,75,1.7,46,,Male,West
C1841,14,12,19,90,5.4,124,,Male,West
C1861,44,26,20,67,0.5,25,,Female,East
C2046,27,28,24,55,1,33,44,Male,West
C2125,27,35,24,63,1.3,39,,Male,East
C2165,16,14,29,65,3.1,74,41,Male,East
C2235,42,42,23,86,1,34,34,Male,South
C2277,32,26,39,91,1.8,50,,Male,North
C2279,26,38,19,57,1.2,38,,Female,North
C2404,7,19,21,85,11.1,242,,Male,South
C2466,36,35,20,55,0.5,25,,Female,West
C2561,36,9,16,91,1.5,44,37,Male,North
C2565,36,37,30,77,1.1,36,34,Male,South
C2723,10,35,26,73,6.3,141,35,Male,North
C2766,19,41,26,63,2.3,59,,Male,East
C2832,41,14,21,79,0.9,32,,Male,South
C2864,22,34,30,83,2.8,71,36,Female,East
C2872,47,21,29,90,0.9,34,,Female,North
C3125,4,35,25,95,22.8,487,,Female,West
C3269,35,15,16,79,1.3,38,40,Male,North
C3272,47,36,32,88,0.9,31,44,Male,South
C3441,40,26,33,64,0.6,25,,Male,West
C3467,32,11,26,82,1.6,44,,Male,West
C3469,22,21,18,78,2.5,66,42,Female,West
C3565,25,41,18,82,2.3,61,40,Female,North
C3653,28,35,25,74,1.6,48,38,Female,South
C3719,24,29,17,65,1.7,47,31,Male,West
C3788,34,11,23,69,1,35,,Female,North
C3791,41,27,16,66,0.6,25,30,Male,West
C3902,20,9,29,84,3.2,80,44,Female,South
C4073,16,12,19,67,3.2,79,42,Female,West
C4522,18,29,13,65,2.6,65,45,Male,West
C4664,24,26,21,67,1.8,51,,Female,North
C4959,12,33,27,88,6.3,142,36,Male,East
C5095,3,42,18,57,18,386,,Female,South
C5096,35,23,20,68,0.9,32,,Male,North
C5127,42,28,22,83,1,33,,Male,North
C5183,17,35,31,91,4.4,102,32,Male,West
C5294,40,23,12,77,0.9,33,,Female,North
C5297,11,31,24,64,4.8,110,,Male,South
C5371,3,14,25,73,23.3,498,40,Female,North
C5568,20,30,12,93,3.7,89,,Female,South
C5570,15,20,19,74,3.9,92,,Male,East
C5649,15,8,14,57,2.8,69,,Male,South
C5675,28,20,22,77,1.8,50,,Female,South
C5867,34,9,15,84,1.5,45,34,Female,East
C5979,5,17,21,86,16.2,348,,Male,North
C6008,17,19,20,77,3.5,84,30,Male,West
C6362,14,12,25,64,3.6,85,44,Male,East
C6380,2,10,20,62,30,638,32,Female,South
C6444,26,17,16,95,2.7,67,,Male,South
C6597,14,34,19,59,3.2,79,30,Female,West
C6745,20,40,27,89,3.5,85,,Female,North
C6906,18,37,28,60,2.3,59,,Male,North
C6921,18,11,22,71,2.9,72,,Male,South
C7072,6,21,25,70,10.7,232,31,Male,North
C7121,20,13,29,72,2.6,67,,Female,East
C7132,42,29,13,70,0.7,28,,Female,South
C7211,40,29,21,79,1,32,42,Male,South
C7305,48,38,18,90,0.9,33,33,Female,West
C7315,22,35,13,64,1.9,53,,Female,South
C7479,28,36,23,83,2,54,,Female,West
C7612,36,14,20,83,1.3,39,,Male,South
C7831,3,28,19,89,28.7,608,31,Male,South
C7940,50,33,20,78,0.6,24,42,Male,South
C7963,47,30,19,93,1,33,38,Male,West
C7979,22,13,16,78,2.5,64,37,Male,South
C8083,10,18,12,69,5.9,135,,Female,North
C8123,8,33,34,68,7.5,166,33,Male,South
C8185,5,41,23,76,14.2,308,,Female,West
C8194,25,10,13,57,1.3,38,,Male,West
C8237,2,26,30,55,26.5,564,44,Female,North
C8317,11,35,24,90,7.2,162,38,Female,North
C8383,18,25,19,91,4.1,97,,Female,West
C8532,10,12,27,57,4.7,110,,Female,South
C8595,8,35,34,77,8.6,192,,Female,South
C8705,14,33,17,70,4,96,44,Female,North
C8828,6,41,27,92,14.3,311,,Female,West
C8851,32,8,21,81,1.5,46,,Female,North
C8952,34,41,20,57,0.7,26,,Male,South
C9076,18,33,18,90,4,96,36,Female,North
C9164,28,39,31,82,1.9,52,42,Male,West
C9244,50,33,18,83,0.7,26,,Male,West
C9298,10,11,15,92,8.2,183,33,Female,South
C9358,12,12,18,56,3.7,86,,Male,East
C9371,46,21,14,93,1,34,41,Male,East
C9374,16,20,14,65,3.1,74,,Male,West
C9472,36,16,23,66,0.8,31,,Female,West
C9514,20,10,21,72,2.6,65,,Male,West
C9540,9,30,17,74,7.2,162,,Female,West
C9667,44,36,21,75,0.7,27,,Male,West
C9690,20,38,37,74,2.7,67,,Male,West
C9842,39,25,25,69,0.8,28,,Male,North
C9964,32,28,15,55,0.7,27,,Male,West
C10233,21,36,33,69,2.3,59,62,Male,North
C10707,45,34,26,86,0.9,33,70,Female,South
C10864,27,15,28,59,1.2,36,51,Male,West
C2132,39,13,19,91,1.3,42,62,Female,East
C3141,17,26,25,79,3.6,89,70,Female,South
C3193,4,12,20,95,22.8,485,63,Male,West
C3502,14,14,12,63,3.5,83,66,Male,East
C3971,30,41,31,92,2.1,55,50,Male,North
C4049,42,35,30,76,0.8,31,59,Female,North
C4373,42,10,16,58,0.4,20,66,Male,North
C4778,35,16,23,65,0.9,32,64,Female,East
C4836,22,9,21,59,1.7,46,66,Male,South
C4902,6,35,25,71,10.8,237,47,Female,North
C5756,20,13,29,58,1.9,50,48,Male,West
C5778,6,33,25,93,14.5,312,58,Male,South
C6366,3,37,13,75,24,510,51,Male,West
C6785,44,11,19,83,0.9,31,61,Male,North
C6802,13,9,15,78,5,117,60,Female,South
C7003,20,19,14,56,1.8,48,63,Male,South
C7049,36,39,25,68,0.9,30,62,Male,East
C7639,34,40,24,59,0.7,27,65,Male,West
C7858,31,39,13,90,1.9,51,58,Male,North
C7905,22,31,18,83,2.8,71,55,Female,South
C9123,35,24,24,64,0.8,31,51,Female,North
C9128,44,23,33,64,0.5,22,70,Male,East
C9550,29,34,28,85,1.9,54,59,Female,West
C10108,28,39,25,88,2.1,58,65,Female,West
C10129,20,26,19,91,3.6,87,58,Female,South
C10232,13,35,32,72,4.5,105,60,Male,West
C10254,39,9,23,66,0.7,26,63,Male,West
C10393,19,40,35,56,1.9,53,20,Female,East
C10599,28,18,12,72,1.6,44,26,Male,North
C10812,16,18,25,90,4.6,107,50,Male,North
C10837,28,19,35,83,2,54,70,Female,East
C11006,45,20,21,86,0.9,33,49,Female,West
C11063,47,23,14,61,0.3,19,70,Male,West
C1239,25,12,12,80,2.2,57,59,Male,West
C1336,43,8,18,92,1.1,36,51,Male,North
C1547,11,32,25,74,5.7,129,30,Male,West
C1687,35,18,19,95,1.7,48,48,Male,West
C1699,1,26,24,66,65,1369,20,Male,South
C1759,8,18,16,78,8.8,194,51,Female,South
C1988,4,21,30,92,22,471,64,Female,North
C1999,35,10,23,81,1.3,39,58,Male,West
C2448,26,33,19,81,2.1,57,63,Female,West
C2505,29,19,14,64,1.2,37,52,Male,West
C2745,33,38,33,61,0.8,29,23,Male,West
C2767,48,11,23,86,0.8,29,27,Male,East
C2837,4,12,17,79,18.8,403,51,Female,West
C2839,3,25,24,77,24.7,526,66,Female,South
C3130,9,21,19,72,7,156,66,Male,North
C3135,1,25,17,70,69,1453,55,Male,South
C3262,32,34,23,55,0.7,27,61,Male,South
C3294,17,25,24,71,3.2,77,52,Male,West
C3303,3,19,20,57,18,386,70,Female,South
C3381,35,27,26,87,1.5,43,57,Male,North
C3399,12,11,25,95,6.9,157,47,Female,West
C3528,48,26,29,60,0.3,18,70,Male,West
C3621,34,42,19,79,1.3,39,48,Male,West
C3854,3,31,22,85,27.3,580,57,Male,West
C3990,18,9,25,70,2.9,73,59,Female,West
C4031,25,17,23,78,2.1,56,56,Male,West
C4092,44,18,14,88,1,35,45,Female,West
C4216,11,9,20,77,6,135,54,Male,West
C4252,28,24,34,65,1.3,41,68,Female,North
C4378,36,42,16,68,0.9,32,66,Female,South
C4725,10,16,18,89,7.9,177,22,Female,North
C4797,31,21,19,79,1.5,44,57,Male,West
C4946,32,38,17,94,1.9,52,52,Male,North
C5365,48,22,29,56,0.2,16,48,Male,East
C5514,17,42,24,82,3.8,92,57,Female,East
C6097,3,20,16,58,18.3,393,61,Female,South
C6193,21,22,16,80,2.8,70,63,Male,West
C6273,23,10,38,79,2.4,62,66,Male,West
C6356,9,10,37,74,7.2,160,56,Male,North
C6383,28,19,28,70,1.5,43,48,Male,North
C6434,33,38,24,68,1.1,34,18,Male,South
C6515,40,16,26,90,1.3,40,54,Female,North
C6655,50,12,17,90,0.8,29,58,Male,North
C6688,21,40,28,72,2.4,62,57,Male,West
C6992,16,15,27,56,2.5,63,64,Male,South
C7397,31,40,29,92,2,55,56,Female,West
C7792,3,32,21,62,19.7,419,64,Male,North
C7896,29,33,31,94,2.2,58,69,Male,South
C7939,43,36,14,77,0.8,29,53,Male,South
C8046,17,25,26,73,3.3,81,49,Female,South
C8119,28,22,21,87,2.1,55,52,Male,South
C8195,24,17,29,86,2.6,65,45,Male,West
C8234,44,34,29,79,0.8,31,70,Female,West
C8310,6,30,18,94,14.7,316,54,Male,South
C8320,41,34,18,69,0.7,28,45,Female,West
C8351,39,28,32,94,1.4,44,61,Female,North
C8795,13,31,20,76,4.8,113,54,Female,South
C9096,41,24,17,64,0.6,26,30,Female,West
C9104,37,8,14,75,1,33,45,Male,East
C9132,38,13,32,62,0.6,27,45,Female,West
C9145,28,31,32,58,1.1,34,64,Male,North
C9207,38,27,21,59,0.6,24,47,Male,West
C9601,37,36,30,91,1.5,42,58,Male,West
C9714,14,39,30,57,3.1,74,61,Male,West
C9851,11,37,22,63,4.7,110,63,Female,South
C9971,36,41,29,83,1.3,39,51,Male,West
C10095,50,27,23,82,0.6,26,22,Male,South
C10640,7,31,22,73,9.4,206,25,Male,West
C10985,38,41,16,72,0.9,33,30,Female,West
C1115,44,26,23,76,0.7,29,18,Female,North
C1294,32,36,27,77,1.4,43,29,Female,West
C1359,7,15,23,66,8.4,187,27,Female,South
C1477,20,9,18,81,3.1,75,20,Male,South
C1793,7,37,23,82,10.7,235,25,Female,West
C1832,30,16,19,61,1,33,28,Male,West
C1944,12,29,19,78,5.5,127,20,Female,West
C2118,11,24,18,93,7.5,166,26,Male,North
C2119,28,18,34,85,2,54,29,Male,North
C2142,39,32,27,80,1.1,34,30,Male,East
C2212,3,40,21,87,28,594,21,Male,North
C2340,2,10,18,63,30.5,646,22,Male,North
C2424,47,10,34,71,0.5,25,29,Female,West
C2567,48,36,15,88,0.8,32,26,Female,West
C2617,6,15,10,82,12.7,276,19,Female,South
C2769,5,33,20,77,14.4,310,28,Male,South
C2820,7,29,21,74,9.6,211,25,Female,West
C3174,16,40,22,71,3.4,84,30,Female,West
C3225,41,22,34,94,1.3,41,26,Female,South
C3264,28,35,15,70,1.5,45,25,Female,South
C3280,49,27,31,64,0.3,21,24,Female,South
C3317,17,21,25,87,4.1,99,25,Female,North
C3489,4,8,33,73,17.3,371,24,Female,South
C3541,16,22,24,84,4.3,101,26,Female,West
C3551,39,42,14,59,0.5,25,29,Female,West
C3628,8,8,20,83,9.4,205,27,Male,North
C3746,28,24,15,75,1.7,46,27,Male,West
C3757,30,35,30,69,1.3,41,19,Female,South
C3956,7,20,12,63,8,176,23,Male,North
C4077,40,28,30,75,0.9,32,22,Female,South
C4083,32,28,14,60,0.9,32,30,Female,North
C4110,40,25,22,70,0.8,30,28,Female,South
C4344,45,27,35,79,0.8,30,27,Female,West
C4614,33,12,19,79,1.4,41,30,Male,North
C4756,9,20,31,85,8.4,186,25,Male,South
C4868,34,22,35,79,1.3,39,26,Male,South
C4932,31,15,34,55,0.8,30,30,Female,North
C5004,42,12,22,57,0.4,22,18,Female,South
C5047,18,40,21,77,3.3,79,29,Male,North
C5589,24,36,19,64,1.7,46,21,Male,West
C5677,24,24,35,70,1.9,51,26,Male,West
C5692,46,15,19,62,0.3,22,23,Female,West
C5777,21,9,29,65,2.1,57,24,Female,East
C5939,10,22,14,77,6.7,150,25,Male,West
C5952,12,33,17,95,6.9,155,23,Male,East
C6020,31,11,32,75,1.4,41,26,Male,North
C6381,35,32,33,67,0.9,31,19,Male,West
C6389,2,42,23,73,35.5,753,28,Female,West
C6436,44,33,21,81,0.8,32,29,Female,West
C6467,27,42,20,91,2.4,63,24,Female,West
C6500,50,32,12,56,0.1,15,22,Male,North
C6502,34,9,19,69,1,33,26,Male,South
C6566,11,20,31,62,4.6,109,21,Female,North
C6654,45,30,14,93,1.1,37,18,Female,North
C6707,13,20,19,69,4.3,100,27,Male,West
C6710,30,22,27,92,2.1,57,22,Female,East
C6963,44,23,33,61,0.4,20,28,Male,South
C7065,25,26,20,86,2.4,64,30,Female,West
C7297,50,42,28,67,0.3,20,25,Male,South
C7327,45,8,19,91,1,36,24,Female,West
C7456,33,15,17,69,1.1,37,28,Female,West
C7709,25,39,26,94,2.8,69,25,Male,West
C7841,18,20,18,77,3.3,79,26,Male,South
C7897,14,9,28,91,5.5,125,30,Male,West
C8256,6,9,18,71,10.8,237,18,Female,East
C8295,20,23,20,79,3,72,24,Male,West
C8327,46,17,21,73,0.6,25,24,Male,West
C8355,29,20,16,65,1.2,37,25,Male,West
C8411,7,35,20,94,12.4,271,24,Female,South
C8464,6,33,35,56,8.3,183,22,Male,North
C8580,40,39,18,83,1.1,37,18,Female,West
C8612,34,36,19,77,1.3,40,26,Female,West
C8689,29,24,25,92,2.2,57,30,Male,North
C8754,36,21,31,83,1.3,39,28,Male,North
C8765,50,23,19,74,0.5,25,29,Female,West
C8835,42,32,23,59,0.4,21,25,Male,West
C8877,13,39,19,80,5.2,120,25,Female,North
C8887,20,40,21,66,2.3,59,19,Male,South
C8900,42,20,18,56,0.3,21,18,Female,West
C9101,49,29,11,73,0.5,25,22,Female,West
C9135,45,39,22,76,0.7,29,23,Female,East
C9213,48,9,27,92,0.9,32,21,Male,North
C9566,34,13,27,86,1.5,44,22,Male,West
C9633,31,33,19,66,1.1,35,30,Male,North
C9635,42,23,18,85,1,36,21,Female,North
C9672,4,11,17,91,21.8,464,20,Male,North
C9710,48,22,22,64,0.3,19,24,Male,North
C9762,40,33,17,66,0.7,26,26,Male,West
C9827,9,42,18,61,5.8,130,26,Male,South
C1006,19,31,16,64,2.4,60,28,Male,South
C10423,40,9,20,55,0.4,20,28,Male,North
C1047,36,39,20,63,0.8,28,26,Male,West
C10572,4,15,34,78,18.5,396,27,Male,West
C10801,11,39,28,60,4.5,105,28,Female,North
C10871,44,17,27,90,1,34,20,Male,West
C10918,37,12,36,61,0.6,27,28,Female,South
C11025,14,13,29,61,3.4,80,19,Male,South
C1228,44,29,19,78,0.8,30,24,Female,East
C1250,19,19,16,81,3.3,79,25,Male,South
C1429,17,25,29,70,3.1,76,28,Male,West
C1539,29,20,17,68,1.3,40,22,Male,East
C1622,33,27,34,65,1,32,24,Male,North
C1675,3,16,28,87,28,594,29,Male,North
C1987,20,18,26,68,2.4,63,18,Female,South
C2082,40,10,30,95,1.4,41,22,Male,West
C2236,21,24,23,71,2.4,63,29,Female,West
C2521,36,10,24,56,0.6,25,23,Female,West
C2678,43,30,25,62,0.4,21,28,Male,West
C2714,34,11,14,74,1.2,36,29,Male,South
C2718,38,24,37,60,0.6,24,21,Male,South
C2730,43,37,29,58,0.3,19,30,Male,West
C2743,40,19,20,89,1.2,40,18,Female,West
C2749,6,29,25,81,12.5,272,20,Female,West
C3004,12,29,26,70,4.8,113,24,Female,South
C3252,8,38,30,62,6.8,150,27,Male,West
C3261,17,15,23,88,4.2,98,18,Male,West
C3445,32,15,11,76,1.4,42,23,Female,West
C3713,21,13,17,94,3.5,84,28,Male,North
C3759,42,30,12,62,0.5,24,29,Female,North
C3779,22,32,21,95,3.3,82,28,Female,West
C3960,5,14,18,95,18,385,19,Male,West
C3983,28,23,26,72,1.6,46,27,Female,West
C4048,34,12,18,62,0.8,29,25,Male,South
C4258,45,16,14,93,1.1,35,18,Male,North
C4436,24,22,34,62,1.6,44,25,Male,West
C4689,35,18,24,67,0.9,31,21,Male,North
C4755,14,30,35,63,3.5,83,20,Male,South
C4898,23,26,21,70,2,56,18,Female,South
C5141,1,39,29,89,88,1854,21,Female,West
C5218,13,11,30,55,3.2,79,20,Female,West
C5223,43,29,31,90,1.1,35,21,Male,West
C5282,14,42,15,67,3.8,91,28,Female,North
C5327,19,23,25,61,2.2,59,19,Female,South
C5533,40,28,19,94,1.4,40,28,Male,South
C5572,48,20,34,94,1,33,26,Male,South
C5668,5,32,18,95,18,387,28,Female,West
C5754,45,33,23,73,0.6,25,23,Male,West
C5901,4,27,31,81,19.3,411,19,Male,North
C5964,48,23,20,84,0.8,28,19,Male,West
C6056,41,34,18,93,1.3,39,24,Male,West
C6128,44,21,21,90,1,36,19,Female,South
C6177,13,11,29,79,5.1,116,21,Male,North
C6288,12,12,22,56,3.7,88,27,Female,North
C6292,50,21,22,76,0.5,25,28,Female,North
C6376,27,30,15,95,2.5,64,22,Male,West
C6449,16,32,21,93,4.8,113,23,Female,West
C6610,44,17,12,83,0.9,33,24,Female,West
C6649,9,23,30,56,5.2,120,30,Female,West
C6953,19,39,26,74,2.9,71,28,Male,West
C6978,10,26,27,61,5.1,116,21,Male,West
C6980,8,18,21,69,7.6,169,24,Male,West
C7228,38,13,25,93,1.4,42,28,Male,North
C7429,30,15,32,76,1.5,46,21,Female,South
C7446,16,32,27,85,4.3,103,21,Female,West
C7584,48,13,24,83,0.7,28,28,Male,South
C7836,41,29,19,85,1.1,35,24,Male,North
C7854,19,13,18,84,3.4,82,22,Male,North
C8025,13,32,13,84,5.5,124,18,Male,North
C8141,40,36,23,59,0.5,24,23,Female,West
C8161,50,38,32,91,0.8,32,21,Female,South
C8533,4,12,17,68,16,343,21,Male,East
C8651,49,8,34,95,0.9,32,26,Male,North
C8909,25,30,23,82,2.3,59,21,Male,West
C9021,28,22,32,75,1.7,48,21,Female,West
C9303,42,34,25,63,0.5,25,26,Female,South
C9312,30,26,20,78,1.6,47,22,Female,North
C9504,22,41,23,66,2,55,24,Female,West
C9547,18,18,27,87,3.8,93,25,Female,West
C9609,28,27,16,65,1.3,41,22,Female,West
C9649,36,30,21,84,1.3,42,22,Female,South
C9679,18,19,21,60,2.3,59,26,Male,West
C9725,50,28,14,91,0.8,32,25,Female,West
C9764,11,12,33,74,5.7,129,20,Male,West
C9838,2,36,37,65,31.5,667,27,Male,South
C9932,23,19,14,86,2.7,68,23,Male,North
C10010,49,24,25,90,0.8,32,19,Female,West
C10115,46,18,32,92,1,35,18,Female,West
C10204,16,32,27,60,2.8,70,26,Female,West
C10207,40,9,16,59,0.5,24,23,Female,West
C10250,23,31,28,78,2.4,63,28,Female,West
C10310,44,20,21,77,0.8,28,30,Male,West
C10355,28,32,20,67,1.4,42,29,Female,North
C10516,50,19,24,81,0.6,28,27,Female,West
C10535,6,41,22,55,8.2,179,28,Male,East
C11056,7,32,18,58,7.3,161,29,Male,East
C11072,6,17,23,64,9.7,211,26,Male,West
C1152,30,34,19,59,1,34,26,Female,West
C1279,32,13,26,60,0.9,32,29,Female,North
C1361,26,12,13,93,2.6,65,25,Male,North
C1602,17,36,20,67,2.9,74,20,Female,South
C1642,6,11,28,83,12.8,279,21,Female,West
C1666,17,28,12,79,3.6,89,22,Female,North
C1732,25,42,17,62,1.5,44,27,Female,West
C1803,1,25,23,83,82,1728,30,Female,North
C1815,16,22,29,93,4.8,111,25,Male,South
C1986,5,8,24,84,15.8,341,25,Female,North
C2052,7,36,17,62,7.9,173,30,Male,West
C2134,1,30,34,89,88,1852,22,Male,South
C2173,34,42,17,55,0.6,25,25,Male,South
C2321,45,30,18,87,0.9,34,24,Female,East
C2393,25,20,28,92,2.7,69,30,Female,East
C2475,7,30,26,63,8,176,21,Male,East
C2486,23,41,18,56,1.4,41,26,Male,North
C2643,3,35,19,70,22.3,477,19,Female,West
C2751,29,42,15,92,2.2,57,29,Male,South
C2812,35,37,26,59,0.7,26,25,Male,East
C2821,6,25,27,89,13.8,300,27,Female,West
C2912,6,31,30,66,10,218,25,Male,West
C2973,16,12,21,90,4.6,109,24,Female,North
C3010,13,37,24,73,4.6,106,27,Male,North
C3195,29,11,34,82,1.8,50,27,Male,West
C3218,3,20,17,72,23,491,24,Female,South
C3267,46,37,25,84,0.8,32,30,Female,South
C3352,40,13,11,74,0.9,32,26,Female,South
C3589,33,12,20,90,1.7,48,20,Male,North
C3670,13,15,26,75,4.8,110,23,Male,North
C3767,27,30,28,71,1.6,47,24,Female,West
C3773,35,14,20,86,1.5,42,31,Male,East
C3900,2,30,19,59,28.5,604,26,Male,North
C3948,10,20,20,84,7.4,166,22,Female,East
C3997,22,20,28,56,1.5,45,21,Female,South
C4003,40,13,26,73,0.8,31,30,Female,West
C4086,34,8,17,73,1.1,36,22,Male,West
C4090,23,34,28,69,2,55,23,Female,South
C4108,42,31,29,72,0.7,29,29,Female,West
C4213,26,42,17,90,2.5,65,28,Female,South
C4238,38,25,26,72,0.9,33,25,Female,South
C4318,23,16,26,89,2.9,73,19,Female,North
C4497,12,30,25,83,5.9,136,24,Female,West
C4591,35,23,18,79,1.3,40,25,Female,East
C4641,43,25,36,71,0.7,28,22,Female,West
C4763,26,17,21,90,2.5,63,24,Male,West
C4793,25,24,18,91,2.6,68,26,Female,West
C4813,16,8,20,66,3.1,76,18,Male,West
C4814,14,28,39,89,5.4,122,25,Male,West
C4989,38,13,26,82,1.2,36,19,Male,North
C5031,23,42,11,89,2.9,73,21,Female,West
C5389,37,29,23,61,0.6,27,20,Female,South
C5501,33,8,21,70,1.1,35,22,Male,West
C5531,47,41,16,84,0.8,29,26,Male,East
C5625,27,39,28,70,1.6,45,19,Male,South
C5728,29,28,23,90,2.1,57,29,Female,West
C5798,2,30,18,55,26.5,564,23,Female,South
C6071,4,16,13,71,16.8,361,20,Female,West
C6182,45,39,19,55,0.2,17,19,Male,West
C6240,31,10,21,93,2,53,20,Male,North
C6329,49,35,17,85,0.7,28,20,Male,West
C6480,10,30,23,68,5.8,131,29,Male,South
C6575,2,39,19,76,37,785,19,Female,North
C6591,32,21,29,67,1.1,36,21,Female,North
C6699,39,22,14,81,1.1,37,24,Female,East
C6763,34,16,19,79,1.3,41,28,Female,West
C6774,25,17,22,59,1.4,42,20,Female,East
C6803,8,13,25,59,6.4,142,19,Male,North
C6823,1,8,14,63,62,1306,43,Male,South
C7079,28,37,21,62,1.2,39,24,Female,West
C7125,39,13,20,60,0.5,25,23,Female,East
C7232,35,24,17,72,1.1,36,24,Female,West
C7292,9,9,11,64,6.1,139,30,Female,South
C7307,46,27,17,66,0.4,23,28,Female,West
C7345,12,16,20,70,4.8,111,24,Male,North
C7416,45,23,29,60,0.3,19,28,Male,South
C7470,35,41,24,94,1.7,49,19,Female,West
C7531,22,17,19,61,1.8,48,21,Male,North
C7646,28,36,26,93,2.3,60,25,Male,South
C7649,24,32,26,55,1.3,40,21,Female,West
C7859,10,39,29,58,4.8,110,23,Male,West
C7866,14,20,20,74,4.3,102,25,Female,East
C8184,23,21,13,71,2.1,55,20,Male,West
C8232,37,38,25,59,0.6,26,24,Female,North
C8510,9,37,35,59,5.6,127,20,Female,South
C8632,49,10,18,60,0.2,17,18,Male,West
C8667,20,33,27,90,3.5,86,28,Female,North
C8670,1,39,13,91,90,1896,21,Female,South
C8703,25,30,27,91,2.6,66,34,Male,North
C8721,39,37,24,73,0.9,32,29,Female,South
C8785,43,26,22,77,0.8,29,22,Male,South
C9008,16,22,13,62,2.9,72,29,Female,East
C9102,50,30,33,81,0.6,28,26,Female,East
C9392,45,30,19,68,0.5,25,25,Female,South
C9447,30,29,29,69,1.3,41,20,Female,West
C9496,33,33,21,90,1.7,48,19,Male,West
C9565,11,18,16,78,6.1,137,27,Male,West
C9910,35,16,33,93,1.7,47,26,Male,North
C9929,4,17,15,86,20.5,440,28,Female,North
C9968,50,31,19,83,0.7,26,30,Male,East
C9978,3,27,31,60,19,405,25,Male,West
C9983,45,9,25,89,1,35,30,Female,North
C9984,4,12,31,87,20.8,445,26,Female,West
C10016,40,8,14,71,0.8,28,,Male,West
C10438,2,14,22,70,34,722,,Female,South
C10454,50,9,17,90,0.8,31,,Female,South
C10473,6,9,19,76,11.7,255,,Female,South
C10549,6,15,35,61,9.2,202,,Female,South
C10556,39,12,21,73,0.9,32,,Female,
C10577,33,40,23,66,1,33,,Male,South
C10650,25,24,33,70,1.8,51,,Female,West
C10675,14,14,27,84,5,115,,Male,East
C11090,8,22,16,56,6,137,,Female,South
C1656,21,34,28,88,3.2,80,,Female,North
C1896,30,39,39,82,1.7,48,,Male,East
C2081,13,18,34,83,5.4,125,,Female,West
C2328,28,8,18,81,1.9,51,,Male,North
C2371,22,33,16,61,1.8,48,,Male,West
C2772,18,28,20,73,3.1,74,,Male,North
C2823,25,37,22,67,1.7,48,,Female,South
C2835,29,21,35,88,2,54,,Male,South
C3045,37,12,26,61,0.6,25,,Male,West
C3246,29,31,30,78,1.7,47,,Male,North
C3321,34,30,25,62,0.8,29,,Male,South
C3479,15,36,12,55,2.7,66,,Male,West
C3556,7,16,14,56,7,157,,Female,West
C3683,45,32,13,81,0.8,29,,Male,West
C3778,4,12,31,87,20.8,443,,Male,West
C3870,33,38,22,60,0.8,31,,Female,North
C3906,11,18,25,56,4.1,97,,Female,South
C4006,5,9,26,65,12,261,,Female,West
C4039,32,23,34,65,1,33,,Male,West
C4198,29,8,14,85,1.9,52,,Male,South
C4242,30,12,20,79,1.6,46,,Male,North
C4474,23,41,13,55,1.4,42,,Female,South
C4561,46,37,21,58,0.3,18,,Male,West
C4612,33,26,17,73,1.2,39,,Female,South
C4739,42,23,27,69,0.6,28,,Female,West
C4769,20,35,27,78,2.9,71,,Male,North
C4818,48,36,32,61,0.3,20,,Female,North
C5145,4,24,32,64,15,324,,Female,South
C5153,37,8,34,89,1.4,41,,Male,
C5201,48,9,12,57,0.2,16,,Male,North
C5318,40,16,27,73,0.8,31,,Female,South
C5387,41,25,33,70,0.7,29,,Female,South
C5522,24,37,31,64,1.7,46,,Male,West
C5540,20,26,21,58,1.9,52,,Female,North
C5599,43,40,20,60,0.4,20,,Male,South
C5888,14,35,20,57,3.1,74,,Male,West
C5923,39,26,16,58,0.5,24,,Female,North
C6118,26,10,21,68,1.6,45,,Male,West
C6294,44,23,28,83,0.9,31,,Male,North
C6374,41,25,30,87,1.1,38,,Female,East
C6394,40,13,30,63,0.6,24,,Male,East
C6636,46,29,23,66,0.4,21,,Male,West
C6816,5,38,15,72,13.4,289,,Male,North
C6886,3,34,24,91,29.3,624,,Female,West
C7085,48,8,16,76,0.6,27,,Female,East
C7088,20,40,17,73,2.7,66,,Male,
C7591,21,41,16,91,3.3,81,,Male,West
C7718,23,40,21,59,1.6,44,,Male,North
C8216,42,32,23,70,0.7,28,,Female,West
C8433,21,16,18,70,2.3,62,,Female,West
C8827,41,37,25,95,1.3,40,,Male,South
